task,_C,_L,_N,trial,sequence,choices,response,binaryResponse,responseCorrect,truthful,domain,response_type,reaction_time,id,accimp,age,gender,conservatism,ct,Exciting_Democrats_Combined,Exciting_Republicans_Combined,Familiarity_Democrats_Combined,Familiarity_Republicans_Combined,Importance_Democrats_Combined,Importance_Republicans_Combined,Likelihood_Democrats_Combined,Likelihood_Republicans_Combined,Partisanship_All_Combined,Partisanship_All_Partisan,Partisanship_Democrats_Combined,Partisanship_Republicans_Combined,Sharing_Democrats_Combined,Sharing_Republicans_Combined,Worrying_Democrats_Combined,Worrying_Republicans_Combined,crt,panasPos,panasNeg,education
Fake10,0,1,0,743,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.387,245,5,37,1,2,1,2.92,2.6,2.18,2.32,3.75,3.27,2.7,2.62,2.16,0.84,2.1,2.22,2.34,2.18,2.71,2.5,1,37,16,5
Fake11,0,1,0,744,10,Accept|Reject,Accept,1,0,0,misinformation,single-choice,3.407,245,5,37,1,2,1,2.81,2.38,2.23,2.29,3.32,2.73,2.43,2.09,1.95,1.05,1.88,2.02,2.49,2.2,2.47,2.08,1,37,16,5
Fake12,0,1,0,745,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.3,245,5,37,1,2,1,3.6,2.76,2.25,2.37,4.31,3.9,1.94,2.56,1.98,1.02,1.75,2.21,3.49,2.92,1.68,2.64,1,37,16,5
Fake13,0,1,0,746,12,Accept|Reject,Accept,1,0,0,misinformation,single-choice,2.421,245,5,37,1,2,1,2.45,2.3,2.2,2.42,3.49,3.22,2.85,2.55,2.18,0.82,2.04,2.32,2.34,2.14,2.85,2.67,1,37,16,5
Fake14,0,1,0,747,13,Accept|Reject,Accept,1,0,0,misinformation,single-choice,3.042,245,5,37,1,2,1,1.9,1.7,2.18,2.25,2.11,1.86,2.07,1.51,2.19,0.81,2.15,2.23,2.12,1.89,2.19,1.8,1,37,16,5
Fake15,0,1,0,748,14,Accept|Reject,Reject,0,1,0,misinformation,single-choice,4.227,245,5,37,1,2,1,2.81,2.37,2.19,2.27,3.5,3.31,1.79,1.68,2.09,0.92,2.08,2.09,2.33,2.16,2.43,2.58,1,37,16,5
Fake16,0,1,0,749,15,Accept|Reject,Accept,1,0,0,misinformation,single-choice,1.819,245,5,37,1,2,1,2.48,2.26,2.2,2.37,4.27,3.66,2.16,1.81,2.06,0.95,2.15,1.97,2.99,2.38,3.68,3.15,1,37,16,5
Fake17,0,1,0,750,16,Accept|Reject,Accept,1,0,0,misinformation,single-choice,5.425,245,5,37,1,2,1,2.18,1.83,2.3,2.16,3.38,2.73,2.76,1.95,2.15,0.85,2.28,2.03,2.53,1.94,3.4,2.13,1,37,16,5
Fake18,0,1,0,751,17,Accept|Reject,Accept,1,0,0,misinformation,single-choice,1.884,245,5,37,1,2,1,2.88,2.55,2.31,2.45,3.79,3.37,3.26,2.95,2.03,0.97,1.83,2.24,2.62,2.79,2.79,2.61,1,37,16,5
Real1,0,0,1,752,18,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.73,245,5,37,1,2,1,2.59,2.72,2.7,2.91,3.79,4.13,4.83,5.57,3.63,0.63,3.46,3.8,2.66,3.14,2.94,3.59,1,37,16,5
Real2,0,0,1,753,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.719,245,5,37,1,2,1,2.43,2.56,2.44,2.48,3.76,3.83,5.08,5.49,3.44,0.44,3.31,3.57,2.62,2.78,3.03,2.61,1,37,16,5
Real3,0,0,1,754,20,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.627,245,5,37,1,2,1,2.36,2.81,2.58,2.73,2.97,3.54,5.13,5.66,3.68,0.68,3.52,3.85,2.04,3.19,2.44,2.54,1,37,16,5
Real4,0,0,1,755,21,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.332,245,5,37,1,2,1,2.34,1.92,2.28,2.27,3.41,3.19,4.29,4.73,3.66,0.66,3.54,3.78,2.29,2.32,2.46,2.32,1,37,16,5
Real5,1,0,0,756,22,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.948,245,5,37,1,2,1,2.02,2.94,2.54,2.67,2.86,3.56,5.08,5.7,4.24,1.24,4.04,4.44,2.06,3.06,2.74,1.66,1,37,16,5
Real6,0,0,1,757,23,Accept|Reject,Reject,0,0,1,misinformation,single-choice,3.39,245,5,37,1,2,1,1.79,2.19,2.35,2.42,2.61,3.13,4.36,4.41,3.8,0.8,3.8,3.81,1.92,2.4,2.01,1.77,1,37,16,5
Real7,0,0,1,758,24,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.294,245,5,37,1,2,1,2.3,2.07,2.41,2.37,3.17,2.99,4.96,4.88,3.48,0.48,3.44,3.53,2.27,2.19,2.26,2.09,1,37,16,5
Real8,1,0,0,759,25,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.574,245,5,37,1,2,1,2.44,3.07,2.39,2.69,3.37,3.89,3.58,5.23,4.04,1.04,3.82,4.25,2.14,3.29,1.64,1.7,1,37,16,5
Real9,0,0,1,760,26,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.675,245,5,37,1,2,1,2.76,3.48,2.88,2.86,4.09,4.29,4.05,5.51,3.76,0.76,3.61,3.91,2.57,3.29,2.2,1.69,1,37,16,5
Real10,0,0,1,761,27,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.246,245,5,37,1,2,1,2.49,2.16,2.49,2.32,3.39,3.12,5.11,4.73,2.52,0.49,2.47,2.57,2.75,2.28,2.86,2.18,1,37,16,5
Real11,0,0,1,762,28,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.851,245,5,37,1,2,1,2.11,1.83,2.56,2.36,2.72,2.35,5.32,4.45,2.23,0.78,2.16,2.29,2.48,2.16,1.95,1.63,1,37,16,5
Real12,0,1,0,763,29,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.347,245,5,37,1,2,1,2.42,2.22,2.73,2.58,3.92,3.47,5.36,4.22,2.14,0.86,2.18,2.11,2.93,2.1,3.09,2.57,1,37,16,5
Real13,0,1,0,764,30,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.284,245,5,37,1,2,1,2.45,1.99,2.57,2.16,3.47,2.79,5.05,3.55,2,1,1.93,2.08,2.71,1.92,2.91,1.96,1,37,16,5
Real14,0,0,1,765,31,Accept|Reject,Accept,1,1,1,misinformation,single-choice,1.73,245,5,37,1,2,1,2.72,2.27,2.99,2.9,4.17,3.71,5.84,5.16,2.32,0.69,2.24,2.39,2.75,2.26,3.6,2.61,1,37,16,5
Real15,0,0,1,766,32,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.14,245,5,37,1,2,1,2.24,1.96,2.38,2.31,3.1,2.72,4.6,4.19,2.38,0.62,2.35,2.42,2.63,2.06,2.68,2.01,1,37,16,5
Real16,0,0,1,767,33,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.237,245,5,37,1,2,1,2.35,1.99,2.68,2.34,3.47,2.84,5.66,3.86,2.57,0.44,2.7,2.43,2.28,1.93,2.66,1.99,1,37,16,5
Real17,0,1,0,768,34,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.476,245,5,37,1,2,1,2.93,2.35,2.68,2.34,3.89,3.59,5.48,4.49,1.99,1.01,2.06,1.92,3.24,2.29,3.77,3.23,1,37,16,5
Real18,0,1,0,769,35,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.473,245,5,37,1,2,1,2.79,1.87,2.53,2.41,3.37,2.45,4.9,3.98,2.15,0.85,2.03,2.28,2.67,1.93,2.58,1.72,1,37,16,5
Fake1,1,0,0,770,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.714,253,3,28,1,3,2,2.9,2.93,2.19,2.29,3.97,3.83,2,2.76,3.86,0.86,3.96,3.75,2.41,2.97,3.42,3.65,0.166666666666667,29,21,3
Fake2,1,0,0,771,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.487,253,3,28,1,3,2,2.35,2.48,2.28,2.27,2.64,2.92,1.99,2.25,4.03,1.03,3.9,4.16,1.96,2.52,2.53,2.26,0.166666666666667,29,21,3
Fake3,1,0,0,772,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.44,253,3,28,1,3,2,2.91,3,2.19,2.35,4.21,4.03,1.9,2.2,3.83,0.83,3.91,3.75,2.55,2.9,3.68,3.82,0.166666666666667,29,21,3
Fake4,1,0,0,773,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.323,253,3,28,1,3,2,2.1,2.98,2.13,2.41,2.84,3.43,2,2.93,4.05,1.05,4.04,4.06,1.81,2.85,2.28,2.07,0.166666666666667,29,21,3
Fake5,1,0,0,774,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.173,253,3,28,1,3,2,2.23,2.83,2.47,2.57,3.37,3.71,1.9,2.75,3.93,0.93,3.97,3.9,2.11,2.96,2.2,2.61,0.166666666666667,29,21,3
Fake6,0,0,1,775,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.842,253,3,28,1,3,2,2.54,2.45,2.27,2.31,4.11,4.23,1.57,1.88,3.76,0.76,3.69,3.84,2.31,2.8,3.91,4.01,0.166666666666667,29,21,3
Fake7,1,0,0,776,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.139,253,3,28,1,3,2,2.61,2.68,2.16,2.31,3.71,3.76,1.92,2.48,3.96,0.96,3.98,3.94,2.17,2.57,2.91,2.9,0.166666666666667,29,21,3
Fake8,1,0,0,777,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,0.919,253,3,28,1,3,2,2.53,2.71,2.21,2.25,3.49,3.29,2.14,2.35,3.95,0.95,3.9,4,2.18,2.97,3.12,2.69,0.166666666666667,29,21,3
Fake10,0,1,0,778,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.024,253,3,28,1,3,2,2.92,2.6,2.18,2.32,3.75,3.27,2.7,2.62,2.16,0.84,2.1,2.22,2.34,2.18,2.71,2.5,0.166666666666667,29,21,3
Fake11,0,1,0,779,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.247,253,3,28,1,3,2,2.81,2.38,2.23,2.29,3.32,2.73,2.43,2.09,1.95,1.05,1.88,2.02,2.49,2.2,2.47,2.08,0.166666666666667,29,21,3
Fake12,0,1,0,780,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,30.725,253,3,28,1,3,2,3.6,2.76,2.25,2.37,4.31,3.9,1.94,2.56,1.98,1.02,1.75,2.21,3.49,2.92,1.68,2.64,0.166666666666667,29,21,3
Fake13,0,1,0,781,12,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.077,253,3,28,1,3,2,2.45,2.3,2.2,2.42,3.49,3.22,2.85,2.55,2.18,0.82,2.04,2.32,2.34,2.14,2.85,2.67,0.166666666666667,29,21,3
Fake14,0,1,0,782,13,Accept|Reject,Accept,1,0,0,misinformation,single-choice,2.145,253,3,28,1,3,2,1.9,1.7,2.18,2.25,2.11,1.86,2.07,1.51,2.19,0.81,2.15,2.23,2.12,1.89,2.19,1.8,0.166666666666667,29,21,3
Fake15,0,1,0,783,14,Accept|Reject,Accept,1,0,0,misinformation,single-choice,1.183,253,3,28,1,3,2,2.81,2.37,2.19,2.27,3.5,3.31,1.79,1.68,2.09,0.92,2.08,2.09,2.33,2.16,2.43,2.58,0.166666666666667,29,21,3
Fake16,0,1,0,784,15,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.234,253,3,28,1,3,2,2.48,2.26,2.2,2.37,4.27,3.66,2.16,1.81,2.06,0.95,2.15,1.97,2.99,2.38,3.68,3.15,0.166666666666667,29,21,3
Fake17,0,1,0,785,16,Accept|Reject,Reject,0,1,0,misinformation,single-choice,0.815,253,3,28,1,3,2,2.18,1.83,2.3,2.16,3.38,2.73,2.76,1.95,2.15,0.85,2.28,2.03,2.53,1.94,3.4,2.13,0.166666666666667,29,21,3
Fake18,0,1,0,786,17,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.199,253,3,28,1,3,2,2.88,2.55,2.31,2.45,3.79,3.37,3.26,2.95,2.03,0.97,1.83,2.24,2.62,2.79,2.79,2.61,0.166666666666667,29,21,3
Real1,0,0,1,787,18,Accept|Reject,Accept,1,1,1,misinformation,single-choice,20.213,253,3,28,1,3,2,2.59,2.72,2.7,2.91,3.79,4.13,4.83,5.57,3.63,0.63,3.46,3.8,2.66,3.14,2.94,3.59,0.166666666666667,29,21,3
Real2,0,0,1,788,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.73,253,3,28,1,3,2,2.43,2.56,2.44,2.48,3.76,3.83,5.08,5.49,3.44,0.44,3.31,3.57,2.62,2.78,3.03,2.61,0.166666666666667,29,21,3
Real3,0,0,1,789,20,Accept|Reject,Reject,0,0,1,misinformation,single-choice,0.941,253,3,28,1,3,2,2.36,2.81,2.58,2.73,2.97,3.54,5.13,5.66,3.68,0.68,3.52,3.85,2.04,3.19,2.44,2.54,0.166666666666667,29,21,3
Real4,0,0,1,790,21,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.078,253,3,28,1,3,2,2.34,1.92,2.28,2.27,3.41,3.19,4.29,4.73,3.66,0.66,3.54,3.78,2.29,2.32,2.46,2.32,0.166666666666667,29,21,3
Real5,1,0,0,791,22,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.483,253,3,28,1,3,2,2.02,2.94,2.54,2.67,2.86,3.56,5.08,5.7,4.24,1.24,4.04,4.44,2.06,3.06,2.74,1.66,0.166666666666667,29,21,3
Real6,0,0,1,792,23,Accept|Reject,Reject,0,0,1,misinformation,single-choice,0.965,253,3,28,1,3,2,1.79,2.19,2.35,2.42,2.61,3.13,4.36,4.41,3.8,0.8,3.8,3.81,1.92,2.4,2.01,1.77,0.166666666666667,29,21,3
Real7,0,0,1,793,24,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.005,253,3,28,1,3,2,2.3,2.07,2.41,2.37,3.17,2.99,4.96,4.88,3.48,0.48,3.44,3.53,2.27,2.19,2.26,2.09,0.166666666666667,29,21,3
Real8,1,0,0,794,25,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.232,253,3,28,1,3,2,2.44,3.07,2.39,2.69,3.37,3.89,3.58,5.23,4.04,1.04,3.82,4.25,2.14,3.29,1.64,1.7,0.166666666666667,29,21,3
Real9,0,0,1,795,26,Accept|Reject,Accept,1,1,1,misinformation,single-choice,0.861,253,3,28,1,3,2,2.76,3.48,2.88,2.86,4.09,4.29,4.05,5.51,3.76,0.76,3.61,3.91,2.57,3.29,2.2,1.69,0.166666666666667,29,21,3
Real10,0,0,1,796,27,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.27,253,3,28,1,3,2,2.49,2.16,2.49,2.32,3.39,3.12,5.11,4.73,2.52,0.49,2.47,2.57,2.75,2.28,2.86,2.18,0.166666666666667,29,21,3
Real11,0,0,1,797,28,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.208,253,3,28,1,3,2,2.11,1.83,2.56,2.36,2.72,2.35,5.32,4.45,2.23,0.78,2.16,2.29,2.48,2.16,1.95,1.63,0.166666666666667,29,21,3
Real12,0,1,0,798,29,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.757,253,3,28,1,3,2,2.42,2.22,2.73,2.58,3.92,3.47,5.36,4.22,2.14,0.86,2.18,2.11,2.93,2.1,3.09,2.57,0.166666666666667,29,21,3
Real13,0,1,0,799,30,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.431,253,3,28,1,3,2,2.45,1.99,2.57,2.16,3.47,2.79,5.05,3.55,2,1,1.93,2.08,2.71,1.92,2.91,1.96,0.166666666666667,29,21,3
Real14,0,0,1,800,31,Accept|Reject,Reject,0,0,1,misinformation,single-choice,0.568,253,3,28,1,3,2,2.72,2.27,2.99,2.9,4.17,3.71,5.84,5.16,2.32,0.69,2.24,2.39,2.75,2.26,3.6,2.61,0.166666666666667,29,21,3
Real15,0,0,1,801,32,Accept|Reject,Reject,0,0,1,misinformation,single-choice,33.927,253,3,28,1,3,2,2.24,1.96,2.38,2.31,3.1,2.72,4.6,4.19,2.38,0.62,2.35,2.42,2.63,2.06,2.68,2.01,0.166666666666667,29,21,3
Real16,0,0,1,802,33,Accept|Reject,Reject,0,0,1,misinformation,single-choice,0.97,253,3,28,1,3,2,2.35,1.99,2.68,2.34,3.47,2.84,5.66,3.86,2.57,0.44,2.7,2.43,2.28,1.93,2.66,1.99,0.166666666666667,29,21,3
Real17,0,1,0,803,34,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.759,253,3,28,1,3,2,2.93,2.35,2.68,2.34,3.89,3.59,5.48,4.49,1.99,1.01,2.06,1.92,3.24,2.29,3.77,3.23,0.166666666666667,29,21,3
Real18,0,1,0,804,35,Accept|Reject,Accept,1,1,1,misinformation,single-choice,0.932,253,3,28,1,3,2,2.79,1.87,2.53,2.41,3.37,2.45,4.9,3.98,2.15,0.85,2.03,2.28,2.67,1.93,2.58,1.72,0.166666666666667,29,21,3
Fake1,1,0,0,805,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.588,277,1,35,1,2,1,2.9,2.93,2.19,2.29,3.97,3.83,2,2.76,3.86,0.86,3.96,3.75,2.41,2.97,3.42,3.65,1,32,15,5
Fake2,1,0,0,806,1,Accept|Reject,Accept,1,0,0,misinformation,single-choice,4.353,277,1,35,1,2,1,2.35,2.48,2.28,2.27,2.64,2.92,1.99,2.25,4.03,1.03,3.9,4.16,1.96,2.52,2.53,2.26,1,32,15,5
Fake3,1,0,0,807,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.427,277,1,35,1,2,1,2.91,3,2.19,2.35,4.21,4.03,1.9,2.2,3.83,0.83,3.91,3.75,2.55,2.9,3.68,3.82,1,32,15,5
Fake4,1,0,0,808,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.18,277,1,35,1,2,1,2.1,2.98,2.13,2.41,2.84,3.43,2,2.93,4.05,1.05,4.04,4.06,1.81,2.85,2.28,2.07,1,32,15,5
Fake5,1,0,0,809,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.824,277,1,35,1,2,1,2.23,2.83,2.47,2.57,3.37,3.71,1.9,2.75,3.93,0.93,3.97,3.9,2.11,2.96,2.2,2.61,1,32,15,5
Fake6,0,0,1,810,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,4.256,277,1,35,1,2,1,2.54,2.45,2.27,2.31,4.11,4.23,1.57,1.88,3.76,0.76,3.69,3.84,2.31,2.8,3.91,4.01,1,32,15,5
Fake7,1,0,0,811,6,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.763,277,1,35,1,2,1,2.61,2.68,2.16,2.31,3.71,3.76,1.92,2.48,3.96,0.96,3.98,3.94,2.17,2.57,2.91,2.9,1,32,15,5
Fake8,1,0,0,812,7,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.647,277,1,35,1,2,1,2.53,2.71,2.21,2.25,3.49,3.29,2.14,2.35,3.95,0.95,3.9,4,2.18,2.97,3.12,2.69,1,32,15,5
Fake10,0,1,0,813,9,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.551,277,1,35,1,2,1,2.92,2.6,2.18,2.32,3.75,3.27,2.7,2.62,2.16,0.84,2.1,2.22,2.34,2.18,2.71,2.5,1,32,15,5
Fake11,0,1,0,814,10,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.767,277,1,35,1,2,1,2.81,2.38,2.23,2.29,3.32,2.73,2.43,2.09,1.95,1.05,1.88,2.02,2.49,2.2,2.47,2.08,1,32,15,5
Fake12,0,1,0,815,11,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.238,277,1,35,1,2,1,3.6,2.76,2.25,2.37,4.31,3.9,1.94,2.56,1.98,1.02,1.75,2.21,3.49,2.92,1.68,2.64,1,32,15,5
Fake13,0,1,0,816,12,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.084,277,1,35,1,2,1,2.45,2.3,2.2,2.42,3.49,3.22,2.85,2.55,2.18,0.82,2.04,2.32,2.34,2.14,2.85,2.67,1,32,15,5
Fake14,0,1,0,817,13,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.64,277,1,35,1,2,1,1.9,1.7,2.18,2.25,2.11,1.86,2.07,1.51,2.19,0.81,2.15,2.23,2.12,1.89,2.19,1.8,1,32,15,5
Fake15,0,1,0,818,14,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.151,277,1,35,1,2,1,2.81,2.37,2.19,2.27,3.5,3.31,1.79,1.68,2.09,0.92,2.08,2.09,2.33,2.16,2.43,2.58,1,32,15,5
Fake16,0,1,0,819,15,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.777,277,1,35,1,2,1,2.48,2.26,2.2,2.37,4.27,3.66,2.16,1.81,2.06,0.95,2.15,1.97,2.99,2.38,3.68,3.15,1,32,15,5
Fake17,0,1,0,820,16,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.295,277,1,35,1,2,1,2.18,1.83,2.3,2.16,3.38,2.73,2.76,1.95,2.15,0.85,2.28,2.03,2.53,1.94,3.4,2.13,1,32,15,5
Fake18,0,1,0,821,17,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.495,277,1,35,1,2,1,2.88,2.55,2.31,2.45,3.79,3.37,3.26,2.95,2.03,0.97,1.83,2.24,2.62,2.79,2.79,2.61,1,32,15,5
Real1,0,0,1,822,18,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.53,277,1,35,1,2,1,2.59,2.72,2.7,2.91,3.79,4.13,4.83,5.57,3.63,0.63,3.46,3.8,2.66,3.14,2.94,3.59,1,32,15,5
Real2,0,0,1,823,19,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.83,277,1,35,1,2,1,2.43,2.56,2.44,2.48,3.76,3.83,5.08,5.49,3.44,0.44,3.31,3.57,2.62,2.78,3.03,2.61,1,32,15,5
Real3,0,0,1,824,20,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.514,277,1,35,1,2,1,2.36,2.81,2.58,2.73,2.97,3.54,5.13,5.66,3.68,0.68,3.52,3.85,2.04,3.19,2.44,2.54,1,32,15,5
Real4,0,0,1,825,21,Accept|Reject,Reject,0,0,1,misinformation,single-choice,3.446,277,1,35,1,2,1,2.34,1.92,2.28,2.27,3.41,3.19,4.29,4.73,3.66,0.66,3.54,3.78,2.29,2.32,2.46,2.32,1,32,15,5
Real5,1,0,0,826,22,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.827,277,1,35,1,2,1,2.02,2.94,2.54,2.67,2.86,3.56,5.08,5.7,4.24,1.24,4.04,4.44,2.06,3.06,2.74,1.66,1,32,15,5
Real6,0,0,1,827,23,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.281,277,1,35,1,2,1,1.79,2.19,2.35,2.42,2.61,3.13,4.36,4.41,3.8,0.8,3.8,3.81,1.92,2.4,2.01,1.77,1,32,15,5
Real7,0,0,1,828,24,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.594,277,1,35,1,2,1,2.3,2.07,2.41,2.37,3.17,2.99,4.96,4.88,3.48,0.48,3.44,3.53,2.27,2.19,2.26,2.09,1,32,15,5
Real8,1,0,0,829,25,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.886,277,1,35,1,2,1,2.44,3.07,2.39,2.69,3.37,3.89,3.58,5.23,4.04,1.04,3.82,4.25,2.14,3.29,1.64,1.7,1,32,15,5
Real9,0,0,1,830,26,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.333,277,1,35,1,2,1,2.76,3.48,2.88,2.86,4.09,4.29,4.05,5.51,3.76,0.76,3.61,3.91,2.57,3.29,2.2,1.69,1,32,15,5
Real10,0,0,1,831,27,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.486,277,1,35,1,2,1,2.49,2.16,2.49,2.32,3.39,3.12,5.11,4.73,2.52,0.49,2.47,2.57,2.75,2.28,2.86,2.18,1,32,15,5
Real11,0,0,1,832,28,Accept|Reject,Accept,1,1,1,misinformation,single-choice,5.218,277,1,35,1,2,1,2.11,1.83,2.56,2.36,2.72,2.35,5.32,4.45,2.23,0.78,2.16,2.29,2.48,2.16,1.95,1.63,1,32,15,5
Real12,0,1,0,833,29,Accept|Reject,Reject,0,0,1,misinformation,single-choice,5.865,277,1,35,1,2,1,2.42,2.22,2.73,2.58,3.92,3.47,5.36,4.22,2.14,0.86,2.18,2.11,2.93,2.1,3.09,2.57,1,32,15,5
Real13,0,1,0,834,30,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.423,277,1,35,1,2,1,2.45,1.99,2.57,2.16,3.47,2.79,5.05,3.55,2,1,1.93,2.08,2.71,1.92,2.91,1.96,1,32,15,5
Real14,0,0,1,835,31,Accept|Reject,Accept,1,1,1,misinformation,single-choice,2.859,277,1,35,1,2,1,2.72,2.27,2.99,2.9,4.17,3.71,5.84,5.16,2.32,0.69,2.24,2.39,2.75,2.26,3.6,2.61,1,32,15,5
Real15,0,0,1,836,32,Accept|Reject,Reject,0,0,1,misinformation,single-choice,2.883,277,1,35,1,2,1,2.24,1.96,2.38,2.31,3.1,2.72,4.6,4.19,2.38,0.62,2.35,2.42,2.63,2.06,2.68,2.01,1,32,15,5
Real16,0,0,1,837,33,Accept|Reject,Accept,1,1,1,misinformation,single-choice,3.619,277,1,35,1,2,1,2.35,1.99,2.68,2.34,3.47,2.84,5.66,3.86,2.57,0.44,2.7,2.43,2.28,1.93,2.66,1.99,1,32,15,5
Real17,0,1,0,838,34,Accept|Reject,Accept,1,1,1,misinformation,single-choice,4.839,277,1,35,1,2,1,2.93,2.35,2.68,2.34,3.89,3.59,5.48,4.49,1.99,1.01,2.06,1.92,3.24,2.29,3.77,3.23,1,32,15,5
Real18,0,1,0,839,35,Accept|Reject,Reject,0,0,1,misinformation,single-choice,1.671,277,1,35,1,2,1,2.79,1.87,2.53,2.41,3.37,2.45,4.9,3.98,2.15,0.85,2.03,2.28,2.67,1.93,2.58,1.72,1,32,15,5
Fake1,1,0,0,840,0,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.779,283,4,29,1,1,1,2.9,2.93,2.19,2.29,3.97,3.83,2,2.76,3.86,0.86,3.96,3.75,2.41,2.97,3.42,3.65,0.833333333333333,18,27,5
Fake2,1,0,0,841,1,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.778,283,4,29,1,1,1,2.35,2.48,2.28,2.27,2.64,2.92,1.99,2.25,4.03,1.03,3.9,4.16,1.96,2.52,2.53,2.26,0.833333333333333,18,27,5
Fake3,1,0,0,842,2,Accept|Reject,Reject,0,1,0,misinformation,single-choice,2.204,283,4,29,1,1,1,2.91,3,2.19,2.35,4.21,4.03,1.9,2.2,3.83,0.83,3.91,3.75,2.55,2.9,3.68,3.82,0.833333333333333,18,27,5
Fake4,1,0,0,843,3,Accept|Reject,Reject,0,1,0,misinformation,single-choice,5.107,283,4,29,1,1,1,2.1,2.98,2.13,2.41,2.84,3.43,2,2.93,4.05,1.05,4.04,4.06,1.81,2.85,2.28,2.07,0.833333333333333,18,27,5
Fake5,1,0,0,844,4,Accept|Reject,Reject,0,1,0,misinformation,single-choice,1.979,283,4,29,1,1,1,2.23,2.83,2.47,2.57,3.37,3.71,1.9,2.75,3.93,0.93,3.97,3.9,2.11,2.96,2.2,2.61,0.833333333333333,18,27,5
Fake6,0,0,1,845,5,Accept|Reject,Reject,0,1,0,misinformation,single-choice,3.597,283,4,29,1,1,1,2.54,2.45,2.27,2.31,4.11,4.23,1.57,1.88,3.76,0.76,3.69,3.84,2.31,2.8,3.91,4.01,0.833333333333333,18,27,5
