roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_pfc_L.mni	15	md1vp01v	1	NA	-28	20	44	646	R	2	3000	1
fangm_pfc_L.mni	16	md1vp01v	1	NA	-20	20	44	572	R	2	3000	1
fangm_pfc_L.mni	17	md1vp01v	1	NA	-16	12	48	518	R	2	3000	1
fangm_pfc_L.mni	18	md1vp01v	1	NA	-24	12	48	580	R	2	3000	1
fangm_pfc_L.mni	19	md1vp01v	1	NA	-16	12	52	609	R	2	3000	1
fangm_pfc_L.mni	20	md1vp01v	1	NA	-20	12	48	547	R	2	3000	1
fangm_pfc_L.mni	21	md1vp01v	1	NA	-16	16	40	471	R	2	3000	1
fangm_pfc_L.mni	22	md1vp01v	1	NA	-24	16	48	670	R	2	3000	1
fangm_pfc_L.mni	23	md1vp01v	1	NA	-28	16	48	625	R	2	3000	1
fangm_pfc_L.mni	24	md1vp01v	1	NA	-24	20	44	723	R	2	3000	1
fangm_pfc_L.mni	25	md1vp01v	1	NA	-28	8	48	524	R	2	3000	1
fangm_pfc_L.mni	26	md1vp01v	1	NA	-20	8	52	593	R	2	3000	1
fangm_pfc_L.mni	27	md1vp01v	1	NA	-32	20	44	582	R	2	3000	1
fangm_pfc_L.mni	28	md1vp01v	1	NA	-20	20	40	644	R	2	3000	1
fangm_pfc_L.mni	29	md1vp01v	1	NA	-24	24	44	747	R	2	3000	1
fangm_pfc_L.mni	30	md1vp01v	1	NA	-16	8	52	662	R	2	3000	1
fangm_pfc_L.mni	31	md1vp01v	1	NA	-24	12	44	516	R	2	3000	1
fangm_pfc_L.mni	32	md1vp01v	1	NA	-20	16	40	624	R	2	3000	1
fangm_pfc_L.mni	33	md1vp01v	1	NA	-28	24	44	629	R	2	3000	1
fangm_pfc_L.mni	1	md1vp01v	1	NA	-16	12	48	508	R	3	3000	1
fangm_pfc_L.mni	2	md1vp01v	1	NA	-32	24	44	599	R	3	3000	1
fangm_pfc_L.mni	3	md1vp01v	1	NA	-20	20	40	658	R	3	3000	1
fangm_pfc_L.mni	4	md1vp01v	1	NA	-24	16	48	666	R	3	3000	1
fangm_pfc_L.mni	5	md1vp01v	1	NA	-20	12	48	539	R	3	3000	1
fangm_pfc_L.mni	6	md1vp01v	1	NA	-24	8	48	505	R	3	3000	1
fangm_pfc_L.mni	7	md1vp01v	1	NA	-20	16	48	586	R	3	3000	1
fangm_pfc_L.mni	8	md1vp01v	1	NA	-20	20	44	574	R	3	3000	1
fangm_pfc_L.mni	9	md1vp01v	1	NA	-24	16	44	694	R	3	3000	1
fangm_pfc_L.mni	10	md1vp01v	1	NA	-20	8	48	563	R	3	3000	1
fangm_pfc_L.mni	11	md1vp01v	1	NA	-28	8	48	527	R	3	3000	1
