roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
actr_goal_R.mni	14	md1vp01v	1	NA	0	8	40	665	R	3	2000	0
actr_goal_R.mni	15	md1vp01v	1	NA	0	8	36	688	R	3	2000	0
actr_goal_R.mni	16	md1vp01v	1	NA	0	4	36	726	R	3	2000	0
actr_goal_R.mni	17	md1vp01v	1	NA	12	4	40	516	R	3	2000	0
actr_goal_R.mni	18	md1vp01v	1	NA	8	12	48	633	R	3	2000	0
actr_goal_R.mni	19	md1vp01v	1	NA	4	12	44	745	R	3	2000	0
actr_goal_R.mni	20	md1vp01v	1	NA	8	12	40	763	R	3	2000	0
actr_goal_R.mni	21	md1vp01v	1	NA	4	8	36	694	R	3	2000	0
actr_goal_R.mni	22	md1vp01v	1	NA	12	8	48	483	R	3	2000	0
actr_goal_R.mni	23	md1vp01v	1	NA	4	8	40	637	R	3	2000	0
actr_goal_R.mni	24	md1vp01v	1	NA	4	8	48	694	R	3	2000	0
actr_goal_R.mni	25	md1vp01v	1	NA	12	8	40	652	R	3	2000	0
actr_goal_R.mni	26	md1vp01v	1	NA	8	12	36	768	R	3	2000	0
actr_goal_R.mni	27	md1vp01v	1	NA	4	12	48	689	R	3	2000	0
actr_goal_R.mni	28	md1vp01v	1	NA	4	4	48	674	R	3	2000	0
actr_goal_R.mni	29	md1vp01v	1	NA	4	4	36	715	R	3	2000	0
actr_goal_R.mni	30	md1vp01v	1	NA	0	12	44	731	R	3	2000	0
actr_goal_R.mni	31	md1vp01v	1	NA	12	8	36	601	R	3	2000	0
actr_goal_R.mni	32	md1vp01v	1	NA	0	12	36	731	R	3	2000	0
actr_goal_R.mni	33	md1vp01v	1	NA	8	8	36	677	R	3	2000	0
actr_goal_R.mni	34	md1vp01v	1	NA	4	12	36	738	R	3	2000	0
actr_goal_R.mni	35	md1vp01v	1	NA	8	4	40	601	R	3	2000	0
actr_goal_R.mni	36	md1vp01v	1	NA	4	4	44	658	R	3	2000	0
actr_goal_R.mni	37	md1vp01v	1	NA	0	8	44	684	R	3	2000	0
actr_goal_R.mni	38	md1vp01v	1	NA	4	8	44	713	R	3	2000	0
actr_goal_R.mni	39	md1vp01v	1	NA	12	12	44	594	R	3	2000	0
actr_goal_R.mni	40	md1vp01v	1	NA	0	4	40	639	R	3	2000	0
actr_goal_R.mni	41	md1vp01v	1	NA	0	8	48	629	R	3	2000	0
actr_goal_R.mni	42	md1vp01v	1	NA	8	4	48	639	R	3	2000	0
