roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_acc_R.mni	6	md1vp01v	1	NA	12	8	44	552	R	2	2000	0
fangm_acc_R.mni	7	md1vp01v	1	NA	12	4	52	438	R	2	2000	0
fangm_acc_R.mni	8	md1vp01v	1	NA	28	0	52	667	R	2	2000	0
fangm_acc_R.mni	9	md1vp01v	1	NA	28	12	52	577	R	2	2000	0
fangm_acc_R.mni	10	md1vp01v	1	NA	32	0	48	747	R	2	2000	0
fangm_acc_R.mni	11	md1vp01v	1	NA	20	4	44	607	R	2	2000	0
fangm_acc_R.mni	12	md1vp01v	1	NA	16	16	44	470	R	2	2000	0
fangm_acc_R.mni	13	md1vp01v	1	NA	28	4	48	493	R	2	2000	0
fangm_acc_R.mni	14	md1vp01v	1	NA	20	12	52	548	R	2	2000	0
fangm_acc_R.mni	15	md1vp01v	1	NA	24	4	48	535	R	2	2000	0
fangm_acc_R.mni	16	md1vp01v	1	NA	28	16	48	618	R	2	2000	0
fangm_acc_R.mni	17	md1vp01v	1	NA	20	20	44	759	R	2	2000	0
fangm_acc_R.mni	18	md1vp01v	1	NA	24	0	52	633	R	2	2000	0
fangm_acc_R.mni	19	md1vp01v	1	NA	20	-4	56	505	R	2	2000	0
fangm_acc_R.mni	20	md1vp01v	1	NA	20	16	44	593	R	2	2000	0
fangm_acc_R.mni	21	md1vp01v	1	NA	28	20	40	575	R	2	2000	0
fangm_acc_R.mni	22	md1vp01v	1	NA	24	20	40	710	R	2	2000	0
fangm_acc_R.mni	23	md1vp01v	1	NA	12	12	44	588	R	2	2000	0
fangm_acc_R.mni	24	md1vp01v	1	NA	24	8	48	710	R	2	2000	0
fangm_acc_R.mni	25	md1vp01v	1	NA	24	16	48	669	R	2	2000	0
fangm_acc_R.mni	26	md1vp01v	1	NA	24	0	56	646	R	2	2000	0
fangm_acc_R.mni	27	md1vp01v	1	NA	24	4	56	599	R	2	2000	0
fangm_acc_R.mni	28	md1vp01v	1	NA	16	8	48	619	R	2	2000	0
fangm_acc_R.mni	29	md1vp01v	1	NA	20	0	56	706	R	2	2000	0
fangm_acc_R.mni	30	md1vp01v	1	NA	16	4	52	650	R	2	2000	0
fangm_acc_R.mni	31	md1vp01v	1	NA	20	8	48	642	R	2	2000	0
fangm_acc_R.mni	32	md1vp01v	1	NA	12	12	48	517	R	2	2000	0
fangm_acc_R.mni	33	md1vp01v	1	NA	16	16	48	452	R	2	2000	0
fangm_acc_R.mni	34	md1vp01v	1	NA	16	8	44	534	R	2	2000	0
fangm_acc_R.mni	35	md1vp01v	1	NA	20	8	52	677	R	2	2000	0
fangm_acc_R.mni	36	md1vp01v	1	NA	24	-4	56	707	R	2	2000	0
fangm_acc_R.mni	37	md1vp01v	1	NA	12	8	48	486	R	2	2000	0
fangm_acc_R.mni	38	md1vp01v	1	NA	28	4	52	503	R	2	2000	0
fangm_acc_R.mni	39	md1vp01v	1	NA	24	8	52	669	R	2	2000	0
fangm_acc_R.mni	40	md1vp01v	1	NA	24	12	48	717	R	2	2000	0
fangm_acc_R.mni	41	md1vp01v	1	NA	32	4	48	569	R	2	2000	0
fangm_acc_R.mni	42	md1vp01v	1	NA	24	8	44	675	R	2	2000	0
fangm_acc_R.mni	43	md1vp01v	1	NA	24	12	44	732	R	2	2000	0
fangm_acc_R.mni	44	md1vp01v	1	NA	24	4	52	565	R	2	2000	0
fangm_acc_R.mni	45	md1vp01v	1	NA	16	12	44	449	R	2	2000	0
fangm_acc_R.mni	46	md1vp01v	1	NA	16	4	48	647	R	2	2000	0
fangm_acc_R.mni	47	md1vp01v	1	NA	32	20	44	537	R	2	2000	0
fangm_acc_R.mni	48	md1vp01v	1	NA	20	12	48	570	R	2	2000	0
fangm_acc_R.mni	49	md1vp01v	1	NA	16	12	48	490	R	2	2000	0
fangm_acc_R.mni	50	md1vp01v	1	NA	28	12	44	538	R	2	2000	0
fangm_acc_R.mni	51	md1vp01v	1	NA	20	0	48	766	R	2	2000	0
fangm_acc_R.mni	52	md1vp01v	1	NA	24	12	52	692	R	2	2000	0
fangm_acc_R.mni	53	md1vp01v	1	NA	20	4	48	665	R	2	2000	0
fangm_acc_R.mni	54	md1vp01v	1	NA	24	4	44	534	R	2	2000	0
fangm_acc_R.mni	55	md1vp01v	1	NA	20	8	44	597	R	2	2000	0
fangm_acc_R.mni	56	md1vp01v	1	NA	20	16	48	520	R	2	2000	0
fangm_acc_R.mni	57	md1vp01v	1	NA	28	12	48	582	R	2	2000	0
fangm_acc_R.mni	58	md1vp01v	1	NA	28	0	48	666	R	2	2000	0
fangm_acc_R.mni	59	md1vp01v	1	NA	28	20	44	667	R	2	2000	0
fangm_acc_R.mni	60	md1vp01v	1	NA	24	16	44	710	R	2	2000	0
fangm_acc_R.mni	61	md1vp01v	1	NA	16	8	52	698	R	2	2000	0
fangm_acc_R.mni	62	md1vp01v	1	NA	20	4	52	679	R	2	2000	0
fangm_acc_R.mni	63	md1vp01v	1	NA	20	0	52	761	R	2	2000	0
fangm_acc_R.mni	1	md1vp01v	1	NA	28	16	44	576	R	3	2000	0
fangm_acc_R.mni	2	md1vp01v	1	NA	24	12	44	736	R	3	2000	0
fangm_acc_R.mni	3	md1vp01v	1	NA	24	4	48	543	R	3	2000	0
